staff,auto,gate,unt,p_child,arr_d,untreated,treated,adult,child,mape_t5,mape_f8,desv_unt,desv_tre,desv_ad,desv_ch
3,false,0.007911,0.012920,0.0700,201.00,59.00,16.00,31.00,2.00,6.685,8.73,14.39,0.63,-6.96,-4.76
3,false,0.007911,0.013566,0.0700,201.00,62.00,16.00,31.00,2.00,8.139,8.73,20.20,0.63,-6.96,-4.76
3,false,0.007911,0.014212,0.0700,201.00,64.00,16.00,31.00,2.00,9.108,8.73,24.08,0.63,-6.96,-4.76
3,false,0.008350,0.010982,0.0700,201.05,50.00,17.00,33.00,2.00,3.926,8.73,-3.06,6.92,-0.96,-4.76
3,false,0.008350,0.011628,0.0700,201.05,53.00,17.00,33.00,2.00,3.848,8.73,2.75,6.92,-0.96,-4.76
3,false,0.008350,0.012274,0.0700,201.05,55.00,17.00,33.00,2.00,4.818,8.73,6.63,6.92,-0.96,-4.76
3,false,0.008350,0.012920,0.0700,201.05,58.00,17.00,33.00,2.00,6.272,8.73,12.45,6.92,-0.96,-4.76
3,false,0.008350,0.013566,0.0700,201.05,62.00,17.00,33.00,2.00,8.211,8.73,20.20,6.92,-0.96,-4.76
3,false,0.008350,0.014212,0.0700,201.05,64.00,17.00,33.00,2.00,9.180,8.73,24.08,6.92,-0.96,-4.76
3,false,0.008790,0.010982,0.0700,201.05,50.00,18.00,35.00,2.00,6.519,8.73,-3.06,13.21,5.04,-4.76
3,false,0.008790,0.011628,0.0700,201.05,52.00,18.00,35.00,2.00,5.956,8.73,0.81,13.21,5.04,-4.76
3,false,0.008790,0.012274,0.0700,201.05,55.00,18.00,35.00,2.00,7.410,8.73,6.63,13.21,5.04,-4.76
3,false,0.008790,0.012920,0.0700,201.05,58.00,18.00,35.00,2.00,8.865,8.73,12.45,13.21,5.04,-4.76
3,false,0.008790,0.013566,0.0700,201.05,62.00,18.00,35.00,2.00,10.803,8.73,20.20,13.21,5.04,-4.76
3,false,0.008790,0.014212,0.0700,201.05,65.00,18.00,35.00,2.00,12.257,8.73,26.02,13.21,5.04,-4.76
3,false,0.009229,0.010982,0.0700,201.05,48.00,19.00,37.00,3.00,20.085,8.73,-6.94,19.50,11.04,42.86
3,false,0.009229,0.011628,0.0700,201.05,51.00,19.00,37.00,3.00,18.631,8.73,-1.12,19.50,11.04,42.86
3,false,0.009229,0.012274,0.0700,201.05,54.00,19.00,37.00,3.00,19.523,8.73,4.69,19.50,11.04,42.86
3,false,0.009229,0.012920,0.0700,201.05,57.00,19.00,37.00,3.00,20.977,8.73,10.51,19.50,11.04,42.86
3,false,0.009229,0.013566,0.0700,201.05,60.00,19.00,37.00,3.00,22.431,8.73,16.32,19.50,11.04,42.86
3,false,0.009229,0.014212,0.0700,201.05,63.00,19.00,37.00,3.00,23.885,8.73,22.14,19.50,11.04,42.86
3,false,0.009669,0.010982,0.0700,201.05,48.00,20.00,39.00,3.00,23.158,8.73,-6.94,25.79,17.05,42.86
3,false,0.009669,0.011628,0.0700,201.05,51.00,20.00,39.00,3.00,21.704,8.73,-1.12,25.79,17.05,42.86
3,false,0.009669,0.012274,0.0700,201.05,54.00,20.00,39.00,3.00,22.595,8.73,4.69,25.79,17.05,42.86
3,false,0.009669,0.012920,0.0700,201.05,57.00,20.00,39.00,3.00,24.050,8.73,10.51,25.79,17.05,42.86
3,false,0.009669,0.013566,0.0700,201.05,60.00,20.00,39.00,3.00,25.504,8.73,16.32,25.79,17.05,42.86
3,false,0.009669,0.014212,0.0700,201.05,63.00,20.00,39.00,3.00,26.958,8.73,22.14,25.79,17.05,42.86
3,true,0.007892,0.011584,0.0500,201.00,52.00,16.00,32.00,2.00,2.542,8.73,0.81,0.63,-3.96,-4.76
3,true,0.007892,0.011584,0.0550,201.00,52.00,16.00,31.00,2.00,3.292,8.73,0.81,0.63,-6.96,-4.76
3,true,0.007892,0.011584,0.0590,201.00,52.00,16.00,31.00,2.00,3.292,8.73,0.81,0.63,-6.96,-4.76
3,true,0.007892,0.011584,0.0620,201.00,52.00,16.00,31.00,2.00,3.292,8.73,0.81,0.63,-6.96,-4.76
3,true,0.007892,0.011584,0.0650,201.00,52.00,16.00,31.00,2.00,3.292,8.73,0.81,0.63,-6.96,-4.76
3,true,0.007892,0.011584,0.0700,201.00,52.00,16.00,31.00,2.00,3.292,8.73,0.81,0.63,-6.96,-4.76
4.5,false,0.007471,0.010982,0.0500,202.59,48.00,16.00,31.00,2.00,4.824,8.73,-6.94,0.63,-6.96,-4.76
4.5,false,0.007471,0.011628,0.0500,202.59,51.00,16.00,31.00,2.00,3.370,8.73,-1.12,0.63,-6.96,-4.76
4.5,false,0.007471,0.012274,0.0500,202.59,54.00,16.00,31.00,2.00,4.261,8.73,4.69,0.63,-6.96,-4.76
4.5,false,0.007471,0.012920,0.0500,202.59,57.00,16.00,31.00,2.00,5.715,8.73,10.51,0.63,-6.96,-4.76
4.5,false,0.007471,0.013566,0.0500,202.59,60.00,16.00,31.00,2.00,7.169,8.73,16.32,0.63,-6.96,-4.76
4.5,false,0.007471,0.014212,0.0500,202.59,63.00,16.00,31.00,2.00,8.623,8.73,22.14,0.63,-6.96,-4.76
4.5,false,0.007911,0.010982,0.0500,202.59,49.00,18.00,33.00,2.00,5.983,8.73,-5.00,13.21,-0.96,-4.76
4.5,false,0.007911,0.011628,0.0500,202.59,52.00,18.00,33.00,2.00,4.936,8.73,0.81,13.21,-0.96,-4.76
4.5,false,0.007911,0.012274,0.0500,202.59,55.00,18.00,33.00,2.00,6.390,8.73,6.63,13.21,-0.96,-4.76
4.5,false,0.007911,0.012920,0.0500,202.59,58.00,18.00,33.00,2.00,7.844,8.73,12.45,13.21,-0.96,-4.76
4.5,false,0.007911,0.013566,0.0500,202.59,61.00,18.00,33.00,2.00,9.298,8.73,18.26,13.21,-0.96,-4.76
4.5,false,0.007911,0.014212,0.0500,202.59,64.00,18.00,33.00,2.00,10.752,8.73,24.08,13.21,-0.96,-4.76
4.5,false,0.008350,0.010982,0.0500,202.59,49.00,18.00,35.00,2.00,7.003,8.73,-5.00,13.21,5.04,-4.76
4.5,false,0.008350,0.011628,0.0500,202.59,52.00,18.00,35.00,2.00,5.956,8.73,0.81,13.21,5.04,-4.76
4.5,false,0.008350,0.012274,0.0500,202.59,55.00,18.00,35.00,2.00,7.410,8.73,6.63,13.21,5.04,-4.76
4.5,false,0.008350,0.012920,0.0500,202.59,58.00,18.00,35.00,2.00,8.865,8.73,12.45,13.21,5.04,-4.76
4.5,false,0.008350,0.013566,0.0500,202.59,62.00,18.00,35.00,2.00,10.803,8.73,20.20,13.21,5.04,-4.76
4.5,false,0.008350,0.014212,0.0500,202.59,64.00,18.00,35.00,2.00,11.773,8.73,24.08,13.21,5.04,-4.76
4.5,false,0.008790,0.010982,0.0500,202.59,48.00,19.00,37.00,2.00,10.561,8.73,-6.94,19.50,11.04,-4.76
4.5,false,0.008790,0.011628,0.0500,202.59,51.00,19.00,37.00,2.00,9.107,8.73,-1.12,19.50,11.04,-4.76
4.5,false,0.008790,0.012274,0.0500,202.59,54.00,19.00,37.00,2.00,9.999,8.73,4.69,19.50,11.04,-4.76
4.5,false,0.008790,0.012920,0.0500,202.59,57.00,19.00,37.00,2.00,11.453,8.73,10.51,19.50,11.04,-4.76
4.5,false,0.008790,0.013566,0.0500,202.59,61.00,19.00,37.00,2.00,13.392,8.73,18.26,19.50,11.04,-4.76
4.5,false,0.008790,0.014212,0.0500,202.59,64.00,19.00,37.00,2.00,14.846,8.73,24.08,19.50,11.04,-4.76
4.5,false,0.009229,0.010982,0.0500,202.59,47.00,20.00,39.00,2.00,14.119,8.73,-8.88,25.79,17.05,-4.76
4.5,false,0.009229,0.011628,0.0500,202.59,51.00,20.00,39.00,2.00,12.180,8.73,-1.12,25.79,17.05,-4.76
4.5,false,0.009229,0.012274,0.0500,202.59,54.00,20.00,39.00,2.00,13.072,8.73,4.69,25.79,17.05,-4.76
4.5,false,0.009229,0.012920,0.0500,202.59,57.00,20.00,39.00,2.00,14.526,8.73,10.51,25.79,17.05,-4.76
4.5,false,0.009229,0.013566,0.0500,202.59,60.00,20.00,39.00,2.00,15.980,8.73,16.32,25.79,17.05,-4.76
4.5,false,0.009229,0.014212,0.0500,202.59,63.00,20.00,39.00,2.00,17.434,8.73,22.14,25.79,17.05,-4.76
4.5,false,0.009669,0.010982,0.0500,202.59,48.00,20.00,41.00,2.00,15.134,8.73,-6.94,25.79,23.05,-4.76
4.5,false,0.009669,0.011628,0.0500,202.59,51.00,20.00,41.00,2.00,13.680,8.73,-1.12,25.79,23.05,-4.76
4.5,false,0.009669,0.012274,0.0500,202.59,54.00,20.00,41.00,2.00,14.572,8.73,4.69,25.79,23.05,-4.76
4.5,false,0.009669,0.012920,0.0500,202.59,57.00,20.00,41.00,2.00,16.026,8.73,10.51,25.79,23.05,-4.76
4.5,false,0.009669,0.013566,0.0500,202.59,60.00,20.00,41.00,2.00,17.480,8.73,16.32,25.79,23.05,-4.76
4.5,false,0.009669,0.014212,0.0500,202.59,63.00,20.00,41.00,2.00,18.934,8.73,22.14,25.79,23.05,-4.76
4.5,false,0.007471,0.010982,0.0550,202.59,48.00,16.00,31.00,2.00,4.824,8.73,-6.94,0.63,-6.96,-4.76
4.5,false,0.007471,0.011628,0.0550,202.59,51.00,16.00,31.00,2.00,3.370,8.73,-1.12,0.63,-6.96,-4.76
4.5,false,0.007471,0.012274,0.0550,202.59,54.00,16.00,31.00,2.00,4.261,8.73,4.69,0.63,-6.96,-4.76
4.5,false,0.007471,0.012920,0.0550,202.59,57.00,16.00,31.00,2.00,5.715,8.73,10.51,0.63,-6.96,-4.76
4.5,false,0.007471,0.013566,0.0550,202.59,60.00,16.00,31.00,2.00,7.169,8.73,16.32,0.63,-6.96,-4.76
4.5,false,0.007471,0.014212,0.0550,202.59,63.00,16.00,31.00,2.00,8.623,8.73,22.14,0.63,-6.96,-4.76
4.5,false,0.007911,0.010982,0.0550,202.59,49.00,18.00,33.00,2.00,5.983,8.73,-5.00,13.21,-0.96,-4.76
4.5,false,0.007911,0.011628,0.0550,202.59,52.00,18.00,33.00,2.00,4.936,8.73,0.81,13.21,-0.96,-4.76
4.5,false,0.007911,0.012274,0.0550,202.59,55.00,18.00,33.00,2.00,6.390,8.73,6.63,13.21,-0.96,-4.76
4.5,false,0.007911,0.012920,0.0550,202.59,58.00,18.00,33.00,2.00,7.844,8.73,12.45,13.21,-0.96,-4.76
4.5,false,0.007911,0.013566,0.0550,202.59,61.00,18.00,33.00,2.00,9.298,8.73,18.26,13.21,-0.96,-4.76
4.5,false,0.007911,0.014212,0.0550,202.59,64.00,18.00,33.00,2.00,10.752,8.73,24.08,13.21,-0.96,-4.76
4.5,false,0.008350,0.010982,0.0550,202.59,49.00,18.00,35.00,2.00,7.003,8.73,-5.00,13.21,5.04,-4.76
4.5,false,0.008350,0.011628,0.0550,202.59,52.00,18.00,35.00,2.00,5.956,8.73,0.81,13.21,5.04,-4.76
4.5,false,0.008350,0.012274,0.0550,202.59,55.00,18.00,35.00,2.00,7.410,8.73,6.63,13.21,5.04,-4.76
4.5,false,0.008350,0.012920,0.0550,202.59,58.00,18.00,35.00,2.00,8.865,8.73,12.45,13.21,5.04,-4.76
4.5,false,0.008350,0.013566,0.0550,202.59,62.00,18.00,35.00,2.00,10.803,8.73,20.20,13.21,5.04,-4.76
4.5,false,0.008350,0.014212,0.0550,202.59,64.00,18.00,35.00,2.00,11.773,8.73,24.08,13.21,5.04,-4.76
4.5,false,0.008790,0.010982,0.0550,202.59,48.00,19.00,37.00,2.00,10.561,8.73,-6.94,19.50,11.04,-4.76
4.5,false,0.008790,0.011628,0.0550,202.59,51.00,19.00,37.00,2.00,9.107,8.73,-1.12,19.50,11.04,-4.76
4.5,false,0.008790,0.012274,0.0550,202.59,54.00,19.00,37.00,2.00,9.999,8.73,4.69,19.50,11.04,-4.76
4.5,false,0.008790,0.012920,0.0550,202.59,57.00,19.00,37.00,2.00,11.453,8.73,10.51,19.50,11.04,-4.76
4.5,false,0.008790,0.013566,0.0550,202.59,61.00,19.00,37.00,2.00,13.392,8.73,18.26,19.50,11.04,-4.76
4.5,false,0.008790,0.014212,0.0550,202.59,64.00,19.00,37.00,2.00,14.846,8.73,24.08,19.50,11.04,-4.76
4.5,false,0.009229,0.010982,0.0550,202.59,47.00,20.00,39.00,2.00,14.119,8.73,-8.88,25.79,17.05,-4.76
4.5,false,0.009229,0.011628,0.0550,202.59,51.00,20.00,39.00,2.00,12.180,8.73,-1.12,25.79,17.05,-4.76
4.5,false,0.009229,0.012274,0.0550,202.59,54.00,20.00,39.00,2.00,13.072,8.73,4.69,25.79,17.05,-4.76
4.5,false,0.009229,0.012920,0.0550,202.59,57.00,20.00,39.00,2.00,14.526,8.73,10.51,25.79,17.05,-4.76
4.5,false,0.009229,0.013566,0.0550,202.59,60.00,20.00,39.00,2.00,15.980,8.73,16.32,25.79,17.05,-4.76
4.5,false,0.009229,0.014212,0.0550,202.59,63.00,20.00,39.00,2.00,17.434,8.73,22.14,25.79,17.05,-4.76
4.5,false,0.009669,0.010982,0.0550,202.59,48.00,20.00,41.00,2.00,15.134,8.73,-6.94,25.79,23.05,-4.76
4.5,false,0.009669,0.011628,0.0550,202.59,51.00,20.00,41.00,2.00,13.680,8.73,-1.12,25.79,23.05,-4.76
4.5,false,0.009669,0.012274,0.0550,202.59,54.00,20.00,41.00,2.00,14.572,8.73,4.69,25.79,23.05,-4.76
4.5,false,0.009669,0.012920,0.0550,202.59,57.00,20.00,41.00,2.00,16.026,8.73,10.51,25.79,23.05,-4.76
4.5,false,0.009669,0.013566,0.0550,202.59,60.00,20.00,41.00,2.00,17.480,8.73,16.32,25.79,23.05,-4.76
4.5,false,0.009669,0.014212,0.0550,202.59,63.00,20.00,41.00,2.00,18.934,8.73,22.14,25.79,23.05,-4.76
4.5,false,0.007471,0.010982,0.0590,202.59,48.00,16.00,31.00,2.00,4.824,8.73,-6.94,0.63,-6.96,-4.76
4.5,false,0.007471,0.011628,0.0590,202.59,51.00,16.00,31.00,2.00,3.370,8.73,-1.12,0.63,-6.96,-4.76
4.5,false,0.007471,0.012274,0.0590,202.59,54.00,16.00,31.00,2.00,4.261,8.73,4.69,0.63,-6.96,-4.76
4.5,false,0.007471,0.012920,0.0590,202.59,57.00,16.00,31.00,2.00,5.715,8.73,10.51,0.63,-6.96,-4.76
4.5,false,0.007471,0.013566,0.0590,202.59,60.00,16.00,31.00,2.00,7.169,8.73,16.32,0.63,-6.96,-4.76
4.5,false,0.007471,0.014212,0.0590,202.59,63.00,16.00,31.00,2.00,8.623,8.73,22.14,0.63,-6.96,-4.76
4.5,false,0.007911,0.010982,0.0590,202.59,49.00,18.00,33.00,2.00,5.983,8.73,-5.00,13.21,-0.96,-4.76
4.5,false,0.007911,0.011628,0.0590,202.59,52.00,18.00,33.00,2.00,4.936,8.73,0.81,13.21,-0.96,-4.76
4.5,false,0.007911,0.012274,0.0590,202.59,55.00,18.00,33.00,2.00,6.390,8.73,6.63,13.21,-0.96,-4.76
4.5,false,0.007911,0.012920,0.0590,202.59,58.00,18.00,33.00,2.00,7.844,8.73,12.45,13.21,-0.96,-4.76
4.5,false,0.007911,0.013566,0.0590,202.59,61.00,18.00,33.00,2.00,9.298,8.73,18.26,13.21,-0.96,-4.76
4.5,false,0.007911,0.014212,0.0590,202.59,64.00,18.00,33.00,2.00,10.752,8.73,24.08,13.21,-0.96,-4.76
4.5,false,0.008350,0.010982,0.0590,202.59,49.00,18.00,35.00,2.00,7.003,8.73,-5.00,13.21,5.04,-4.76
4.5,false,0.008350,0.011628,0.0590,202.59,52.00,18.00,35.00,2.00,5.956,8.73,0.81,13.21,5.04,-4.76
4.5,false,0.008350,0.012274,0.0590,202.59,55.00,18.00,35.00,2.00,7.410,8.73,6.63,13.21,5.04,-4.76
4.5,false,0.008350,0.012920,0.0590,202.59,58.00,18.00,35.00,2.00,8.865,8.73,12.45,13.21,5.04,-4.76
4.5,false,0.008350,0.013566,0.0590,202.59,62.00,18.00,35.00,2.00,10.803,8.73,20.20,13.21,5.04,-4.76
4.5,false,0.008350,0.014212,0.0590,202.59,64.00,18.00,35.00,2.00,11.773,8.73,24.08,13.21,5.04,-4.76
4.5,false,0.008790,0.010982,0.0590,202.59,48.00,19.00,37.00,2.00,10.561,8.73,-6.94,19.50,11.04,-4.76
4.5,false,0.008790,0.011628,0.0590,202.59,51.00,19.00,37.00,2.00,9.107,8.73,-1.12,19.50,11.04,-4.76
4.5,false,0.008790,0.012274,0.0590,202.59,54.00,19.00,37.00,2.00,9.999,8.73,4.69,19.50,11.04,-4.76
4.5,false,0.008790,0.012920,0.0590,202.59,57.00,19.00,37.00,2.00,11.453,8.73,10.51,19.50,11.04,-4.76
4.5,false,0.008790,0.013566,0.0590,202.59,61.00,19.00,37.00,2.00,13.392,8.73,18.26,19.50,11.04,-4.76
4.5,false,0.008790,0.014212,0.0590,202.59,64.00,19.00,37.00,2.00,14.846,8.73,24.08,19.50,11.04,-4.76
4.5,false,0.009229,0.010982,0.0590,202.59,47.00,20.00,39.00,3.00,23.642,8.73,-8.88,25.79,17.05,42.86
4.5,false,0.009229,0.011628,0.0590,202.59,51.00,20.00,39.00,3.00,21.704,8.73,-1.12,25.79,17.05,42.86
4.5,false,0.009229,0.012274,0.0590,202.59,54.00,20.00,39.00,3.00,22.595,8.73,4.69,25.79,17.05,42.86
4.5,false,0.009229,0.012920,0.0590,202.59,57.00,20.00,39.00,3.00,24.050,8.73,10.51,25.79,17.05,42.86
4.5,false,0.009229,0.013566,0.0590,202.59,60.00,20.00,39.00,3.00,25.504,8.73,16.32,25.79,17.05,42.86
4.5,false,0.009229,0.014212,0.0590,202.59,63.00,20.00,39.00,3.00,26.958,8.73,22.14,25.79,17.05,42.86
4.5,false,0.009669,0.010982,0.0590,202.59,48.00,21.00,41.00,3.00,26.231,8.73,-6.94,32.08,23.05,42.86
4.5,false,0.009669,0.011628,0.0590,202.59,51.00,21.00,41.00,3.00,24.777,8.73,-1.12,32.08,23.05,42.86
4.5,false,0.009669,0.012274,0.0590,202.59,54.00,21.00,41.00,3.00,25.668,8.73,4.69,32.08,23.05,42.86
4.5,false,0.009669,0.012920,0.0590,202.59,57.00,21.00,41.00,3.00,27.122,8.73,10.51,32.08,23.05,42.86
4.5,false,0.009669,0.013566,0.0590,202.59,60.00,21.00,41.00,3.00,28.576,8.73,16.32,32.08,23.05,42.86
4.5,false,0.009669,0.014212,0.0590,202.59,63.00,21.00,41.00,3.00,30.031,8.73,22.14,32.08,23.05,42.86
4.5,false,0.007471,0.010982,0.0620,202.59,48.00,16.00,31.00,2.00,4.824,8.73,-6.94,0.63,-6.96,-4.76
4.5,false,0.007471,0.011628,0.0620,202.59,51.00,16.00,31.00,2.00,3.370,8.73,-1.12,0.63,-6.96,-4.76
4.5,false,0.007471,0.012274,0.0620,202.59,54.00,16.00,31.00,2.00,4.261,8.73,4.69,0.63,-6.96,-4.76
4.5,false,0.007471,0.012920,0.0620,202.59,57.00,16.00,31.00,2.00,5.715,8.73,10.51,0.63,-6.96,-4.76
4.5,false,0.007471,0.013566,0.0620,202.59,60.00,16.00,31.00,2.00,7.169,8.73,16.32,0.63,-6.96,-4.76
4.5,false,0.007471,0.014212,0.0620,202.59,63.00,16.00,31.00,2.00,8.623,8.73,22.14,0.63,-6.96,-4.76
4.5,false,0.007911,0.010982,0.0620,202.59,49.00,18.00,33.00,2.00,5.983,8.73,-5.00,13.21,-0.96,-4.76
4.5,false,0.007911,0.011628,0.0620,202.59,52.00,18.00,33.00,2.00,4.936,8.73,0.81,13.21,-0.96,-4.76
4.5,false,0.007911,0.012274,0.0620,202.59,55.00,18.00,33.00,2.00,6.390,8.73,6.63,13.21,-0.96,-4.76
4.5,false,0.007911,0.012920,0.0620,202.59,58.00,18.00,33.00,2.00,7.844,8.73,12.45,13.21,-0.96,-4.76
4.5,false,0.007911,0.013566,0.0620,202.59,61.00,18.00,33.00,2.00,9.298,8.73,18.26,13.21,-0.96,-4.76
4.5,false,0.007911,0.014212,0.0620,202.59,64.00,18.00,33.00,2.00,10.752,8.73,24.08,13.21,-0.96,-4.76
4.5,false,0.008350,0.010982,0.0620,202.59,49.00,18.00,34.00,2.00,6.253,8.73,-5.00,13.21,2.04,-4.76
4.5,false,0.008350,0.011628,0.0620,202.59,52.00,18.00,34.00,2.00,5.206,8.73,0.81,13.21,2.04,-4.76
4.5,false,0.008350,0.012274,0.0620,202.59,55.00,18.00,34.00,2.00,6.660,8.73,6.63,13.21,2.04,-4.76
4.5,false,0.008350,0.012920,0.0620,202.59,58.00,18.00,34.00,2.00,8.114,8.73,12.45,13.21,2.04,-4.76
4.5,false,0.008350,0.013566,0.0620,202.59,62.00,18.00,34.00,2.00,10.053,8.73,20.20,13.21,2.04,-4.76
4.5,false,0.008350,0.014212,0.0620,202.59,64.00,18.00,34.00,2.00,11.022,8.73,24.08,13.21,2.04,-4.76
4.5,false,0.008790,0.010982,0.0620,202.59,48.00,19.00,37.00,2.00,10.561,8.73,-6.94,19.50,11.04,-4.76
4.5,false,0.008790,0.011628,0.0620,202.59,51.00,19.00,37.00,2.00,9.107,8.73,-1.12,19.50,11.04,-4.76
4.5,false,0.008790,0.012274,0.0620,202.59,54.00,19.00,37.00,2.00,9.999,8.73,4.69,19.50,11.04,-4.76
4.5,false,0.008790,0.012920,0.0620,202.59,57.00,19.00,37.00,2.00,11.453,8.73,10.51,19.50,11.04,-4.76
4.5,false,0.008790,0.013566,0.0620,202.59,61.00,19.00,37.00,2.00,13.392,8.73,18.26,19.50,11.04,-4.76
4.5,false,0.008790,0.014212,0.0620,202.59,64.00,19.00,37.00,2.00,14.846,8.73,24.08,19.50,11.04,-4.76
4.5,false,0.009229,0.010982,0.0620,202.59,47.00,20.00,39.00,3.00,23.642,8.73,-8.88,25.79,17.05,42.86
4.5,false,0.009229,0.011628,0.0620,202.59,51.00,20.00,39.00,3.00,21.704,8.73,-1.12,25.79,17.05,42.86
4.5,false,0.009229,0.012274,0.0620,202.59,54.00,20.00,39.00,3.00,22.595,8.73,4.69,25.79,17.05,42.86
4.5,false,0.009229,0.012920,0.0620,202.59,57.00,20.00,39.00,3.00,24.050,8.73,10.51,25.79,17.05,42.86
4.5,false,0.009229,0.013566,0.0620,202.59,60.00,20.00,39.00,3.00,25.504,8.73,16.32,25.79,17.05,42.86
4.5,false,0.009229,0.014212,0.0620,202.59,63.00,20.00,39.00,3.00,26.958,8.73,22.14,25.79,17.05,42.86
4.5,false,0.009669,0.010982,0.0620,202.59,48.00,21.00,41.00,3.00,26.231,8.73,-6.94,32.08,23.05,42.86
4.5,false,0.009669,0.011628,0.0620,202.59,51.00,21.00,41.00,3.00,24.777,8.73,-1.12,32.08,23.05,42.86
4.5,false,0.009669,0.012274,0.0620,202.59,54.00,21.00,41.00,3.00,25.668,8.73,4.69,32.08,23.05,42.86
4.5,false,0.009669,0.012920,0.0620,202.59,57.00,21.00,41.00,3.00,27.122,8.73,10.51,32.08,23.05,42.86
4.5,false,0.009669,0.013566,0.0620,202.59,60.00,21.00,41.00,3.00,28.576,8.73,16.32,32.08,23.05,42.86
4.5,false,0.009669,0.014212,0.0620,202.59,63.00,21.00,41.00,3.00,30.031,8.73,22.14,32.08,23.05,42.86
4.5,false,0.007471,0.010982,0.0650,202.59,48.00,16.00,31.00,2.00,4.824,8.73,-6.94,0.63,-6.96,-4.76
4.5,false,0.007471,0.011628,0.0650,202.59,51.00,16.00,31.00,2.00,3.370,8.73,-1.12,0.63,-6.96,-4.76
4.5,false,0.007471,0.012274,0.0650,202.59,54.00,16.00,31.00,2.00,4.261,8.73,4.69,0.63,-6.96,-4.76
4.5,false,0.007471,0.012920,0.0650,202.59,57.00,16.00,31.00,2.00,5.715,8.73,10.51,0.63,-6.96,-4.76
4.5,false,0.007471,0.013566,0.0650,202.59,60.00,16.00,31.00,2.00,7.169,8.73,16.32,0.63,-6.96,-4.76
4.5,false,0.007471,0.014212,0.0650,202.59,63.00,16.00,31.00,2.00,8.623,8.73,22.14,0.63,-6.96,-4.76
4.5,false,0.007911,0.010982,0.0650,202.59,49.00,18.00,33.00,2.00,5.983,8.73,-5.00,13.21,-0.96,-4.76
4.5,false,0.007911,0.011628,0.0650,202.59,52.00,18.00,33.00,2.00,4.936,8.73,0.81,13.21,-0.96,-4.76
4.5,false,0.007911,0.012274,0.0650,202.59,55.00,18.00,33.00,2.00,6.390,8.73,6.63,13.21,-0.96,-4.76
4.5,false,0.007911,0.012920,0.0650,202.59,58.00,18.00,33.00,2.00,7.844,8.73,12.45,13.21,-0.96,-4.76
4.5,false,0.007911,0.013566,0.0650,202.59,61.00,18.00,33.00,2.00,9.298,8.73,18.26,13.21,-0.96,-4.76
4.5,false,0.007911,0.014212,0.0650,202.59,64.00,18.00,33.00,2.00,10.752,8.73,24.08,13.21,-0.96,-4.76
4.5,false,0.008350,0.010982,0.0650,202.59,49.00,18.00,34.00,2.00,6.253,8.73,-5.00,13.21,2.04,-4.76
4.5,false,0.008350,0.011628,0.0650,202.59,52.00,18.00,34.00,2.00,5.206,8.73,0.81,13.21,2.04,-4.76
4.5,false,0.008350,0.012274,0.0650,202.59,55.00,18.00,34.00,2.00,6.660,8.73,6.63,13.21,2.04,-4.76
4.5,false,0.008350,0.012920,0.0650,202.59,58.00,18.00,34.00,2.00,8.114,8.73,12.45,13.21,2.04,-4.76
4.5,false,0.008350,0.013566,0.0650,202.59,62.00,18.00,34.00,2.00,10.053,8.73,20.20,13.21,2.04,-4.76
4.5,false,0.008350,0.014212,0.0650,202.59,64.00,18.00,34.00,2.00,11.022,8.73,24.08,13.21,2.04,-4.76
4.5,false,0.008790,0.010982,0.0650,202.59,48.00,19.00,37.00,2.00,10.561,8.73,-6.94,19.50,11.04,-4.76
4.5,false,0.008790,0.011628,0.0650,202.59,51.00,19.00,37.00,2.00,9.107,8.73,-1.12,19.50,11.04,-4.76
4.5,false,0.008790,0.012274,0.0650,202.59,54.00,19.00,37.00,2.00,9.999,8.73,4.69,19.50,11.04,-4.76
4.5,false,0.008790,0.012920,0.0650,202.59,57.00,19.00,37.00,2.00,11.453,8.73,10.51,19.50,11.04,-4.76
4.5,false,0.008790,0.013566,0.0650,202.59,61.00,19.00,37.00,2.00,13.392,8.73,18.26,19.50,11.04,-4.76
4.5,false,0.008790,0.014212,0.0650,202.59,64.00,19.00,37.00,2.00,14.846,8.73,24.08,19.50,11.04,-4.76
4.5,false,0.009229,0.010982,0.0650,202.59,47.00,20.00,39.00,3.00,23.642,8.73,-8.88,25.79,17.05,42.86
4.5,false,0.009229,0.011628,0.0650,202.59,51.00,20.00,39.00,3.00,21.704,8.73,-1.12,25.79,17.05,42.86
4.5,false,0.009229,0.012274,0.0650,202.59,54.00,20.00,39.00,3.00,22.595,8.73,4.69,25.79,17.05,42.86
4.5,false,0.009229,0.012920,0.0650,202.59,57.00,20.00,39.00,3.00,24.050,8.73,10.51,25.79,17.05,42.86
4.5,false,0.009229,0.013566,0.0650,202.59,60.00,20.00,39.00,3.00,25.504,8.73,16.32,25.79,17.05,42.86
4.5,false,0.009229,0.014212,0.0650,202.59,63.00,20.00,39.00,3.00,26.958,8.73,22.14,25.79,17.05,42.86
4.5,false,0.009669,0.010982,0.0650,202.59,48.00,21.00,41.00,3.00,26.231,8.73,-6.94,32.08,23.05,42.86
4.5,false,0.009669,0.011628,0.0650,202.59,51.00,21.00,41.00,3.00,24.777,8.73,-1.12,32.08,23.05,42.86
4.5,false,0.009669,0.012274,0.0650,202.59,54.00,21.00,41.00,3.00,25.668,8.73,4.69,32.08,23.05,42.86
